Event.Id,text_cluster
20010913X01928,3
20130620X50055,1
20001214X37109,4
20001213X31850,4
20020917X01775,0
20001206X02227,1
20001211X15442,4
20150807X24307,0
20001212X24788,4
20100909X41420,3
20001213X32227,0
20001213X35217,4
20001211X15445,1
20100423X01836,1
20130903X03549,1
20080107X00027,1
20001208X06285,3
20020219X00228,5
20001207X02985,5
20131004X93954,1
20120828X83828,3
20031017X01770,2
20020917X03432,2
20150710X82210,3
20071004X01512,3
20001214X42217,4
20001212X23667,1
20001214X45256,4
20060923X01383,3
20001213X28869,0
20001213X29328,4
20001207X02997,1
20001208X09213,1
20001213X33150,3
20001214X40830,4
20001211X14043,1
20001213X35063,4
20001212X21356,0
20001207X03189,1
20001211X12695,5
20001208X07499,1
20001212X16516,3
20001213X31436,4
20001211X14276,1
20030910X01512,0
20001212X22211,5
20001206X01913,1
20001214X38892,4
20001214X42935,4
20050809X01183,2
20001208X08691,1
20040702X00902,1
20110614X95301,2
20001211X13758,3
20041104X01761,1
20001212X21821,1
20001211X15970,2
20031203X01992,1
20020917X05168,1
20030416X00522,1
20001212X20144,2
20001212X20041,5
20010110X00167,1
20001214X41334,1
20090625X74714,3
20001213X27574,4
20030904X01454,2
20030922X01567,3
20001213X29565,4
20001213X27375,1
20001214X36327,4
20150807X84646,1
20020806X01314,5
20001213X31947,1
20001213X33084,4
20001211X14915,5
20001214X42882,1
20001212X18725,3
20140509X22532,1
20001211X12922,0
20120427X01955,1
20111024X61216,3
20001206X01801,1
20001211X14455,2
20001213X31844,2
20141023X81946,3
20001213X33133,1
20001213X33646,4
20001211X11097,3
20001212X20526,0
20001213X33631,4
20001207X02947,0
20001213X26955,1
20001214X43186,4
20001211X14838,1
20131024X65945,1
20001214X36405,4
20001214X36154,2
20131002X25813,3
20001213X30624,0
20050418X00472,3
20001213X29932,3
20001214X44221,4
20001211X14557,0
20150605X64827,3
20001214X44935,1
20001212X23653,3
20001211X15799,1
20001213X31191,4
20001207X02946,3
20001213X27972,0
20111005X02745,1
20001213X30445,1
20020917X01893,1
20001213X24835,1
20010904X01853,0
20001208X05527,3
20001206X00726,3
20001212X24047,1
20051123X01881,1
20041213X01970,1
20051028X01747,0
20001207X03827,1
20001207X04664,1
20001206X01195,3
20001213X32944,1
20001206X02505,0
20071231X02011,1
20020917X04256,1
20130919X04513,1
20140820X42216,3
20001211X14026,1
20001214X36635,4
20001213X34859,1
20001206X01402,1
20111115X04247,1
20070723X00973,1
20040528X00688,2
20001214X39195,4
20081120X81325,1
20001208X07977,3
20070725X01016,5
20001213X28110,1
20141002X80546,1
20050523X00653,1
20001211X14847,1
20030707X01027,1
20020830X01497,5
20080923X01520,3
20001205X00352,3
20050525X00667,3
20060309X00280,3
20001208X07662,0
20001213X26911,4
20071129X01871,1
20001208X08225,1
20050901X01360,5
20001214X37224,4
20001212X24342,1
20001213X31638,0
20040916X01441,3
20090708X43028,0
20100629X35556,3
20050921X01501,1
20090723X00731,3
20001212X17562,3
20001208X05670,3
20120907X24431,3
20080718X01073,2
20001211X15722,5
20130605X05155,0
20020917X02678,0
20001212X20162,1
20020917X03464,4
20030402X00424,1
20001211X11845,1
20001212X24306,2
20020708X01055,0
20001208X07649,3
20001214X37100,3
20121002X14513,1
20030624X00943,1
20001214X35857,4
20001211X09466,5
20001213X31636,4
20040615X00796,3
20001212X23836,1
20001211X14577,1
20001211X15512,3
20110106X30933,1
20080821X01286,3
20001208X08663,1
20031222X02077,1
20020917X03145,4
20100519X15612,3
20001213X29893,4
20010222X00501,0
20100826X61709,3
20001208X05779,3
20100917X24222,2
20060523X00606,3
20030507X00626,5
20020917X03713,1
20001213X31359,0
20001205X00546,3
20001213X34169,4
20001211X11926,0
20001214X37876,2
20020426X00584,5
20001206X02589,1
20001212X24681,3
20001212X23475,1
20001213X32553,3
20001213X33761,4
20001207X04534,1
20020917X01946,3
20001213X28584,1
20050912X01433,1
20110929X50725,3
20001214X39914,0
20060607X00695,1
20001213X28605,4
20060209X00188,1
20001211X11335,3
20001213X33719,3
20001211X15160,3
20030714X01083,1
20020917X03778,2
20001206X02489,1
20001213X31688,1
20001214X38879,4
20001208X07115,1
20020917X03828,0
20130905X14247,3
20070503X00512,3
20030714X01100,1
20001208X07384,1
20061208X01764,1
20001213X33853,4
20030827X01405,0
20001214X43586,4
20001208X07787,2
20001212X19142,1
20060105X00012,1
20051109X01815,3
20001213X28937,4
20051004X01568,1
20031212X02026,3
20020917X05024,3
20001213X30677,1
20001213X32575,4
20150205X34400,1
20021015X05323,3
20001212X21060,1
20001206X01619,1
20020917X03693,4
20001214X41410,4
20001213X28436,3
20001213X29235,4
20001211X09871,3
20001208X08004,5
20001213X32971,4
20001212X18773,1
20001213X26819,4
20001214X37988,3
20001208X08894,1
20001208X09303,0
20140406X02952,0
20070221X00206,3
20010824X01778,0
20001214X44729,4
20001214X36764,4
20030807X01283,1
20130227X73216,1
20001208X06594,1
20001208X05943,5
20080519X00696,2
20001211X15846,3
20001212X22290,0
20001214X45318,4
20001211X15057,2
20001211X09428,0
20080321X00354,3
20110328X35947,3
20010330X00671,1
20001213X31089,4
20001214X37402,4
20001213X25724,3
20001213X34227,1
20060706X00876,0
20001207X03029,3
20001214X36517,4
20001213X34415,4
20001211X12655,5
20001214X38463,3
20001206X00942,1
20050613X00758,1
20110401X72634,3
20001206X02269,1
20001213X26019,1
20060609X00725,2
20120813X05857,1
20140103X15141,3
20001212X17952,3
20001214X36561,4
20001206X01657,0
20001213X34596,4
20001214X35607,1
20110418X54845,3
20001211X15081,3
20001207X03490,1
20001212X20432,0
20130724X00828,0
20001211X11910,3
20001213X27938,3
20001211X12710,1
20001208X07555,1
20120625X10618,0
20001212X23859,1
20040929X01529,1
20090416X25901,3
20111129X95008,2
20001214X40057,4
20001208X05959,1
20001213X27837,3
20001211X09798,1
20001213X25647,5
20100924X30155,1
20001206X02141,3
20001213X26770,4
20001213X26463,3
20001206X00665,5
20001211X15213,3
20001214X45372,1
20100624X91735,1
20060515X00573,3
20120503X04849,5
20001211X09593,3
20001211X11658,2
20001214X38127,4
20001212X17511,3
20030620X00917,0
20020620X00947,1
20140609X92311,1
20100712X00527,2
20001208X06358,1
20110903X50008,3
20001214X36179,4
20131110X03324,0
20001213X27993,2
20020917X03322,0
20120630X73955,0
20051031X01756,5
20030807X01282,1
20091007X74500,1
20021206X05572,2
20001212X17800,2
20001207X05029,3
20101220X81323,2
20001211X10366,3
20001213X32654,4
20050825X01307,1
20080501X00576,0
20121121X33535,1
20020517X00697,3
20050211X00175,3
20001208X05949,1
20001213X30876,4
20001206X02446,1
20001211X11589,0
20110414X73824,2
20020320X00372,1
20001211X16210,0
20011127X02303,0
20141215X02302,1
20091013X44018,3
20070628X00840,3
20001208X06453,3
20120730X73811,3
20001214X39719,4
20001214X45275,0
20030213X00215,3
20001212X17050,2
20141212X02430,3
20001207X04745,2
20001211X14073,1
20120802X23757,1
20001211X16076,0
20020917X04579,0
20001213X26748,4
20081020X44315,3
20070117X00062,3
20001211X12135,1
20001213X28871,1
20020227X00272,5
20070109X00031,3
20001213X32179,1
20001211X12940,2
20140726X03559,5
20001214X39898,4
20001214X41141,4
20110324X53002,1
20001207X04691,5
20020917X03112,1
20040913X01408,2
20001214X42154,4
20010710X01342,2
20001211X12766,1
20020917X04575,2
20100303X04933,1
20001206X01074,1
20001213X25184,3
20001213X29580,1
20001214X45370,4
20001214X38214,4
20120323X64925,1
20001212X20704,0
20130917X54848,1
20040805X01149,3
20100105X94046,5
20001213X33642,4
20001211X10107,3
20001213X35037,4
20001208X06307,1
20100818X35504,1
20001211X15310,0
20020917X04406,0
20050317X00327,2
20001213X27285,1
20001211X14234,5
20001212X20011,2
20001214X39022,4
20001208X07090,3
20001213X25911,1
20001211X12196,0
20020917X02860,1
20001213X28321,0
20001208X08126,0
20001212X22597,1
20001214X40671,0
20001211X14513,4
20001212X20867,3
20001206X01269,1
20001214X42556,4
20001214X43939,4
20001214X36839,4
20001214X40666,4
20001208X08163,1
20001212X20537,5
20130628X01127,1
20001211X12543,1
20001208X07657,1
20001212X22886,3
20060316X00316,0
20030610X00831,3
20001207X04727,3
20070305X00244,1
20001213X31433,1
20071030X01691,1
20001208X07840,3
20001211X12882,1
20001214X39543,4
20001207X03254,1
20001213X27017,1
20001214X37562,1
20080609X00816,0
20001206X00666,0
20040603X00721,1
20111102X44249,2
20001214X37093,4
20001208X05929,2
20080213X00180,3
20001212X23605,1
20120529X04554,3
20130627X54046,1
20120726X52709,3
20001207X04212,1
20001211X10147,3
20001207X03944,0
20001212X20686,3
20020913X01605,0
20020917X04924,3
20001213X32819,1
20110308X73742,1
20001208X06410,3
20050923X01516,2
20001212X22307,0
20020917X03167,1
20001211X14443,1
20001212X17902,1
20030416X00520,2
20070927X01466,0
20081028X03156,3
20001211X16024,3
20130716X53813,1
20001213X34364,3
20001213X30877,1
20001213X27023,4
20001212X16659,4
20150320X15605,1
20001208X07639,3
20001212X17981,1
20001208X05180,3
20020618X00921,3
20080811X01207,0
20020110X00057,1
20050420X00489,3
20001211X10248,3
20001207X04200,0
20001212X18715,3
20120125X31012,0
20001214X36887,5
20080415X00477,1
20001212X21989,2
20001207X04167,1
20001213X34781,4
20080805X01161,3
20001212X24715,1
20120822X22714,1
20001214X35658,4
20001207X04764,0
20020917X04336,0
20001214X42933,1
20001214X43300,4
20040223X00218,3
20001212X22360,3
20001214X42685,4
20001211X09774,0
20080122X00086,1
20001211X15600,1
20001213X33177,1
20070201X00128,3
20021028X05389,3
20050208X00149,3
20040908X01361,1
20001205X00227,1
20110103X03912,0
20001212X17554,3
20060113X00074,3
20010413X00747,2
20001213X26375,1
20020917X01880,4
20001213X29969,1
20120325X11226,3
20001214X36550,1
20001214X37028,4
20001206X01678,1
20001213X32639,1
20010411X00731,3
20150813X51024,1
20090414X90637,3
20081114X80341,0
20030218X00231,1
20001212X19510,5
20130222X80338,3
20031119X01920,5
20001211X14977,2
20050921X01505,3
20001212X21698,1
20001213X26086,4
20001213X30737,4
20001213X34459,5
20020917X02105,1
20001212X22863,4
20001214X44118,1
20001206X00886,1
20001214X41168,4
20050502X00529,1
20061106X01612,3
20001214X43158,1
20050818X01277,3
20001213X29773,1
20001214X45012,4
20110225X34010,2
20001213X27085,4
20050601X00703,3
20120920X05155,5
20001212X20956,5
20001212X24346,1
20001213X29606,3
20110203X11204,5
20101203X90900,1
20001208X06500,3
20001214X45136,1
20001214X38018,2
20001211X14505,3
20001211X10688,0
20001213X33157,1
20001214X37620,3
20040319X00342,3
20001214X39508,5
20001212X20547,1
20021223X05626,2
20001214X44265,4
20001212X20256,1
20001214X39695,4
20001213X26745,3
20001207X03427,3
20090301X05233,5
20001214X42906,2
20001211X11741,5
20001213X27067,1
20080710X01008,1
20001206X01370,1
20001214X36987,4
20020827X01465,0
20120702X44133,1
20001212X21651,3
20090921X94630,3
20001208X07713,1
20001211X12878,5
20001213X27796,1
20001214X38119,4
20001212X22547,3
20001212X19707,0
20001206X01585,3
20001211X13606,3
20001213X26458,4
20001208X06798,3
20001213X33035,4
20110228X93029,3
20070208X00159,0
20001214X41773,4
20060112X00062,1
20001206X00711,3
20001212X20332,1
20001211X11404,1
20001208X07564,1
20020917X04671,1
20001214X43546,1
20001211X12034,1
20001206X01751,1
20001211X10761,3
20010322X00631,3
20100420X62509,3
20010723X01474,1
20001212X22151,0
20001214X36313,4
20080109X00034,1
20001213X27355,1
20140522X94053,3
20001214X44195,1
20001213X32576,4
20040722X01032,1
20130206X71903,1
20001211X14152,2
20001213X32851,4
20071011X01544,2
20001213X34582,1
20001213X29775,4
20001211X11359,1
20070111X00040,1
20001213X32791,1
20001212X16814,2
20010907X01903,5
20001207X04939,3
20070213X00175,1
20001214X44241,0
20050818X01273,1
20001214X44398,1
20001211X09616,1
20001206X02140,1
20020911X01587,5
20001206X01553,0
20050505X00561,0
20001212X19824,3
20020912X01593,3
20001213X26619,1
20010727X01532,1
20001213X25332,1
20001213X25852,1
20020201X00160,1
20060503X00497,3
20030506X00622,3
20001212X18145,1
20130514X84020,5
20001214X43369,1
20001214X43385,2
20001211X15838,5
20001212X17157,3
20100617X91837,1
20001212X21962,3
20001211X13034,1
20001214X39848,4
20001212X21501,3
20130228X92122,3
20001207X04091,3
20080922X01509,1
20001213X34940,4
20130815X33020,3
20001212X19266,0
20061023X01551,1
20001213X26707,2
20020513X00666,0
20001211X14602,0
20001208X06552,1
20001208X05115,3
20020917X04282,0
20091116X21803,1
20001206X01429,3
20090620X82621,3
20001213X33217,3
20001212X18926,1
20001214X38603,4
20090104X34242,3
20001213X33203,2
20020917X04761,4
20110410X15653,0
20010321X00623,0
20020829X01479,1
20001212X22381,1
20001208X07248,3
20001212X22555,2
20001214X35708,4
20001212X23468,3
20001211X15841,0
20070430X00475,5
20001206X00941,5
20001213X34593,4
20020917X04349,5
20001212X23632,1
20091101X34519,3
20001213X29139,4
20001213X32995,1
20040924X01487,3
20061212X01775,3
20001208X05343,1
20001213X26540,4
20040527X00675,3
20001206X01331,3
20010206X00400,3
20001212X19159,1
20010110X00143,3
20130617X61730,3
20060906X01307,3
20001213X31769,4
20001214X42275,4
20130529X72629,3
20001211X09711,5
20001214X42036,3
20001214X36403,4
20001214X39179,4
20150707X10125,0
20001207X04375,2
20081003X17837,5
20001214X43920,4
20001213X33023,4
20110103X35259,1
20001212X19978,2
20001212X20455,3
20001205X00226,0
20001208X05994,3
20001213X29241,1
20110729X63202,5
20100430X40841,1
20001208X08783,2
20001214X38817,4
20001213X35333,4
20001212X16435,1
20001206X00998,3
20120719X94744,1
20001212X19144,2
20001208X06523,1
20001211X14620,3
20020917X02402,1
20011218X02416,3
20001214X36159,4
20001211X09988,3
20001214X38257,1
20001212X21054,5
20150630X05144,1
20150527X24117,5
20001214X43734,1
20001206X01360,1
20001206X01244,1
20001211X14923,0
20001211X13266,2
20090609X15233,1
20001214X38742,4
20001204X00003,1
20060824X01233,1
20001211X13571,1
20001214X43533,2
20001207X03973,3
20001211X10221,3
20001213X32895,0
20001214X35702,4
20010518X00956,3
20001207X04496,3
20001206X01645,3
20110319X95407,0
20001208X08642,2
20140224X00624,1
20101227X72734,3
20001212X22711,0
20030829X01428,2
20001208X05628,1
20001214X41371,4
20001213X25303,5
20020917X03826,3
20001211X15943,5
20001214X36064,4
20001212X20757,1
20121031X14410,3
20020917X02358,1
20001213X34011,4
20131028X75939,3
20070808X01142,3
20001213X31854,4
20001213X30947,1
20051130X01907,3
20001211X15168,3
20150423X23403,3
20001213X31988,2
20150420X05717,3
20010110X00238,4
20001213X26820,1
20120703X91239,2
20001214X36816,4
20001212X22640,1
20001211X12714,0
20001213X26050,1
20001213X28262,1
20001212X19332,1
20001214X39360,4
20001213X33423,5
20020917X04959,1
20010827X01782,3
20020917X03721,1
20020917X03753,2
20001205X00205,3
20020917X04508,5
20001213X29453,2
20001213X26682,5
20001212X17133,1
20060510X00545,1
20060519X00593,3
20001208X05785,3
20001213X31792,4
20060324X00343,0
20001213X26638,1
20001214X40861,4
20030826X01396,1
20001214X36985,4
20001207X04658,3
20001214X40454,1
20001207X02961,0
20001212X22456,4
20001212X22545,1
20001213X27693,4
20011120X02268,3
20110817X70753,0
20001212X21722,1
20001214X43148,4
20001213X34796,3
20001214X43467,4
20020917X04706,4
20050615X00774,5
20001214X41896,2
20001206X00769,3
20001207X03942,1
20001212X18707,0
20001213X31291,1
20080803X01145,0
20061222X01843,1
20100510X11536,1
20130215X10538,1
20001212X23933,1
20001211X14023,4
20020909X01559,1
20001211X16002,3
20001207X03891,3
20070917X01400,1
20001208X06016,4
20001214X43996,4
20001211X12927,3
20001214X40874,4
20001214X44405,4
20001213X31416,1
20020917X05137,1
20001214X40346,1
20001214X39328,4
20150423X75710,1
20010206X00407,5
20030605X00798,0
20001213X24952,3
20010712X01405,3
20001214X38135,5
20010210X00433,0
20001213X27933,1
20001206X01532,0
20001206X01406,1
20001212X16385,1
20001207X03996,2
20001212X20084,3
20001211X09583,3
20001212X17912,0
20061220X01817,1
20001212X23474,1
20001211X11336,1
20001213X34751,3
20001213X26311,4
20001211X10326,1
20020322X00381,1
20090522X74730,5
20001213X31337,4
20001207X03377,1
20020904X01522,3
20001213X31316,2
20001214X35599,4
20001213X25427,1
20001213X26482,5
20001212X19343,3
20001207X03906,3
20001214X39340,4
20001212X19931,1
20001207X03599,1
20001211X12431,2
20001214X40692,4
20060106X00019,1
20001213X25596,1
20020903X01503,3
20001211X10637,3
20001211X10726,5
20120710X34026,1
20020917X03888,1
20001211X14927,1
20001213X32204,4
20001212X19045,5
20030808X01291,1
20090825X21002,1
20020917X03580,1
20050705X00920,3
20031006X01664,1
20020922X05194,1
20100831X45241,5
20001213X32769,4
20001213X25698,1
20040226X00243,1
20130412X34330,3
20001212X24467,1
20001212X24016,3
20001211X09781,3
20001212X18227,3
20140707X45016,3
20001213X34387,4
20001213X31026,4
20001214X39567,4
20001212X18515,0
20060618X00760,1
20001207X03007,3
20140617X54528,1
20001211X10298,1
20001211X10893,3
20100902X40131,3
20081228X82022,0
20081012X85752,2
20001206X01396,0
20070827X01242,5
20001213X26846,3
20070511X00553,2
20100427X22650,3
20001214X42056,3
20001211X14469,1
20001212X24284,1
20001212X19256,1
20001204X00029,3
20001213X25096,4
20001212X20991,3
20110527X05815,3
20001207X03260,5
20001206X01445,1
20001212X19041,1
20001207X03357,1
20100306X63207,1
20020917X04978,4
20110715X11650,1
20060818X01212,1
20001211X15165,3
20001212X22632,1
20001211X14045,1
20001214X35585,4
20130222X22258,2
20001213X27256,4
20001213X32160,1
20001207X03776,2
20110707X31313,1
20001213X30559,1
20001214X41713,2
20001214X37994,2
20001211X12860,1
20001211X09434,3
20001211X10716,1
20020917X01833,3
20001214X40287,1
20001211X11800,1
20001206X01225,1
20001214X43277,4
20001212X22124,0
20001214X36055,4
20010614X01179,3
20001211X10200,1
20001214X42744,4
20001208X06162,0
20001214X44965,2
20001211X10760,0
20001208X06287,0
20001213X32033,4
20130709X11717,0
20001213X31547,1
20001208X08537,3
20001207X04437,1
20070108X00014,1
20021122X05511,2
20091127X95515,1
20001204X00075,0
20001212X17796,3
20001212X16677,0
20050406X00420,3
20010710X01343,1
20001208X05604,1
20060425X00484,5
20001211X14690,3
20001214X40660,4
20001207X04528,3
20001208X05986,1
20001213X26535,4
20001212X21664,3
20001212X18286,0
20010810X01661,3
20001214X40766,4
20001212X24699,0
20060208X00174,1
20020917X04669,1
20001213X33447,4
20001213X34241,1
20001208X08917,3
20001212X23153,0
20020917X01934,1
20130610X04343,2
20121107X21801,1
20001213X24978,1
20001213X24985,2
20001213X29917,4
20090818X31308,3
20001214X44793,4
20001211X10807,3
20001214X41067,4
20001207X03234,1
20001208X05348,1
20001206X01431,0
20001211X11743,1
20001213X27873,1
20001214X42065,2
20030430X00600,2
20080808X01185,5
20001212X18083,4
20001214X42311,1
20001212X23530,3
20050829X01325,0
20140407X52405,5
20001208X07907,1
20001213X28364,1
20020917X03298,1
20120727X40845,0
20001213X32852,4
20040311X00317,1
20001212X24573,3
20090111X14619,2
20001212X18327,3
20001214X40048,4
20001213X29688,1
20110629X23512,1
20001212X16343,3
20001214X43144,2
20040319X00348,0
20001212X20971,1
20001208X08637,5
20130605X81025,3
20120615X04516,3
20100727X65835,0
20050506X00569,1
20001212X20006,2
20030624X00944,1
20020917X04743,1
20001212X22914,1
20120510X90151,3
20001211X15544,3
20130415X35220,0
20030917X01555,1
20020612X00866,0
20001214X37526,4
20001212X16761,0
20001213X32671,1
20001212X21158,3
20080529X00749,0
20001214X42750,4
20001212X22684,4
20001213X31631,4
20001211X11210,1
20001214X40383,4
20020618X00910,1
20010427X00829,3
20060504X00512,0
20120131X20200,1
20001212X24645,1
20040608X00758,1
20010801X01576,0
20001213X32804,4
20001214X37830,4
20001213X25542,4
20150618X45629,1
20001212X17979,2
20001213X30387,1
20001211X11569,0
20001207X04861,1
20001211X15689,1
20071211X01927,5
20001213X27792,1
20001213X35362,1
20001214X42793,4
20060420X00462,1
20020917X03744,1
20020806X01304,3
20010711X01385,1
20001212X23785,1
20050928X01545,1
20040421X00490,3
20060106X00018,1
20001207X04525,2
20001214X42696,4
20001211X16129,2
20001213X28684,5
20001212X18536,3
20130531X43222,1
20050624X00866,3
20001213X34034,1
20070103X00003,0
20001207X04599,0
20001208X07770,2
20150801X43013,1
20001212X17502,3
20001214X42753,4
20001207X03155,2
20001206X02460,3
20001213X27895,1
20020917X02217,5
20001212X20854,1
20001207X03428,3
20001214X40447,4
20110718X62035,1
20070709X00895,1
20001212X24763,0
20001207X04249,0
20001211X13324,1
20001212X19461,3
20050511X00593,3
20001213X29645,4
20121226X91913,0
20110725X94139,1
20001213X33893,1
20110725X82657,3
20001214X40657,4
20001208X08570,1
20001214X37094,4
20101216X50647,3
20001214X39096,4
20001213X34823,4
20060929X01432,5
20001214X45296,4
20100925X03544,3
20001212X19413,2
20140505X70744,1
20001211X12769,3
20090608X30506,3
20121113X54158,1
20001212X19130,3
20001211X12246,1
20001214X36387,5
20001213X24876,1
20001212X16600,3
20001214X40680,4
20060622X00793,0
20120530X14508,3
20001208X08029,0
20001211X10876,3
20001206X01012,3
20001213X33235,1
20020628X01002,3
20001214X39671,4
20001213X31149,4
20101217X95411,1
20001211X12509,5
20001212X20491,3
20001213X28781,4
20001213X28547,4
20001214X39512,4
20001208X08281,1
20001213X34686,3
20001213X25419,4
20081003X17532,3
20090615X94147,3
20001212X23361,3
20110818X92054,1
20001208X05602,1
20001214X45341,4
20001213X24936,0
20080418X00518,5
20001206X00723,1
20100830X25148,1
20040813X01217,3
20060719X00964,1
20010502X00857,2
20050323X00351,1
20010801X01575,1
20001212X19483,3
20001211X13316,3
20001211X12383,5
20020625X00967,1
20001213X26153,5
20100527X12140,3
20001214X36861,4
20001213X35251,1
20001213X25404,4
20080709X01002,3
20001214X43241,4
20001211X09836,1
20001213X27896,1
20020122X00091,1
20001207X04114,1
20050630X00907,5
20001212X23435,0
20001213X25839,3
20001211X12089,3
20030729X01214,3
20040527X00674,3
20001208X09215,1
20001214X45202,4
20090225X75532,5
20001211X16058,1
20090526X90057,2
20020917X04373,4
20001213X29122,0
20110629X23755,2
20050425X00502,2
20001214X38861,2
20001206X01526,0
20001211X16133,5
20001213X29342,4
20001208X09115,3
20051013X01637,1
20110520X01336,1
20001212X22182,1
20020917X01629,0
20001212X17779,0
20001213X34182,1
20010110X00078,1
20001208X08440,3
20001208X07883,1
20040831X01332,5
20001214X36840,1
20001213X31379,1
20001213X25752,1
20001212X21406,3
20001205X00383,3
20001213X29795,1
20020917X03792,1
20001212X16537,1
20030416X00514,0
20001213X30950,4
20001213X34338,5
20001208X09274,1
20001211X10085,5
20001214X37962,2
20001208X06363,1
20001214X36877,4
20110125X21001,3
20060314X00298,3
20020917X04994,3
20001211X15657,3
20010402X00689,1
20001212X20205,1
20110612X51056,3
20050711X00971,3
20001213X30069,4
20001212X22852,2
20070829X01262,1
20001211X12202,1
20100824X04843,0
20001212X22376,2
20020917X04695,0
20001214X44542,1
20001212X24409,2
20020917X03811,1
20001213X32263,2
20001213X31807,4
20050405X00409,3
20001213X31918,1
20001212X20813,3
20130916X61915,3
20001214X40977,1
20001213X25333,4
20001213X30356,2
20001212X21571,0
20020509X00648,1
20021203X05547,1
20040608X00763,0
20001213X29378,3
20110225X05255,1
20030805X01271,2
20001213X30418,4
20001214X37678,4
20001214X37101,3
20100914X84745,3
20001214X38151,4
20001206X00781,1
20001211X12021,2
20001212X17750,1
20120915X95617,1
20001212X17380,4
20001214X40135,4
20001214X43190,4
20001213X33342,2
20001211X11753,1
20001213X33386,1
20051101X01772,0
20001211X10446,3
20001213X25753,4
20060628X00841,0
20021104X05427,3
20140428X10808,1
20001214X39171,4
20040220X00212,3
20020917X02309,1
20001213X25122,4
20001211X11687,3
20001212X16672,1
20140120X71559,3
20050209X00169,1
20001214X37897,3
20001214X37378,4
20080710X01012,3
20001212X20250,1
20001213X26906,1
20020917X03381,1
20040701X00894,3
20001208X07294,2
20010824X01767,2
20120712X21254,3
20001213X26643,1
20020917X04130,2
20040608X00765,1
20001206X02760,1
20001214X35485,4
20001213X34729,1
20001214X41575,1
20001208X07820,3
20061018X01533,1
20001214X39094,4
20080812X01233,3
20010214X00447,0
20001212X18896,3
20130214X61121,2
20070507X00521,3
20120713X84637,1
20031114X01902,1
20100320X93052,0
20090518X00624,1
20001214X36442,4
20001206X01263,3
20001212X21876,1
20020917X01695,3
20001213X28870,0
20080710X01009,1
20090908X22406,3
20081003X42123,1
20030610X00837,1
20001206X00915,1
20001211X14892,3
20001213X34901,4
20001213X32073,4
20080515X00677,5
20041101X01731,1
20001212X22472,4
20080321X00352,2
20070301X00242,5
20001211X10136,5
20001211X10838,1
20040524X00649,1
20001211X14887,1
20001213X25131,4
20001214X37203,4
20020917X03579,4
20001208X05712,1
20121029X10231,5
20001211X09509,0
20001205X00285,2
20001204X00023,3
20001212X19641,1
20001211X11508,3
20051108X01804,1
20001213X31263,1
20020917X04096,1
20001205X00188,3
20001214X39241,4
20001212X21534,0
20020917X01864,1
20001207X02991,1
20001214X40919,4
20110711X41528,1
20070824X01240,3
20001213X25371,1
20010518X00965,3
20070829X01267,1
20070612X00712,3
20030728X01207,0
20001214X45226,4
20001207X03638,1
20001211X10877,3
20110731X44955,3
20080814X01242,1
20001205X00463,1
20001213X32210,1
20001213X26219,1
20140411X23317,1
20001211X13757,0
20001211X15030,0
20010502X00858,1
20081103X30231,3
20001208X06765,3
20001207X05080,1
20140130X20427,5
20001212X16632,3
20001213X29157,3
20140304X44821,3
20020917X04863,0
20001214X36022,4
20030624X00939,5
20001207X03717,1
20061220X01821,1
20001211X11068,1
20060303X00264,1
20001211X14506,2
20031218X02057,3
20001212X18307,2
20001214X42958,4
20001214X38533,4
20130620X71043,1
20001213X34665,1
20130329X73643,1
20010815X01687,1
20001214X42050,3
20141118X44256,1
20001212X18068,1
20001208X08543,1
20001213X28973,1
20001213X30836,1
20090511X52856,5
20050128X00114,1
20001213X26962,1
20001214X36089,3
20050331X00386,2
20001211X13278,1
20001207X03788,1
20050822X01294,3
20001207X03021,2
20011204X02343,1
20020917X03263,1
20001208X05719,1
20020725X01214,1
20001214X42425,4
20001208X07799,3
20001213X26277,1
20001213X26148,0
20001214X40221,4
20020917X03936,3
20001213X32341,1
20001214X40860,4
20050714X01013,0
20001208X05407,3
20001211X09764,5
20001214X36016,1
20001213X25715,1
20020917X03650,4
20001211X14528,1
20001213X28995,2
20130114X64547,0
20001214X37196,5
20001213X34838,1
20040608X00750,3
20020826X01456,5
20001213X27899,0
20001211X09405,3
20001211X12489,3
20001212X17311,0
20050208X00150,1
20001213X28217,1
20060925X01389,1
20001213X29659,1
20001208X05283,1
20001211X10847,1
20001212X20590,1
20020917X02839,1
20001213X34273,0
20001214X38267,4
20001212X21040,1
20001208X07455,3
20001206X01824,2
20001213X34177,0
20001214X41864,4
20001207X04037,1
20001212X22499,1
20001213X28246,4
20001213X34245,4
20020917X02800,3
20110215X93813,2
20001211X11005,1
20001212X18085,1
20001207X03611,1
20001211X10242,1
20050722X01078,1
20001212X23456,3
20001214X38747,5
20001211X10701,1
20061020X01548,3
20001212X24826,0
20100916X32205,3
20001212X24072,1
20070628X00827,3
20001213X34651,2
20001213X33355,4
20040929X01530,0
20001213X34199,1
20001213X31583,4
20001211X11350,3
20001214X38063,4
20081003X14150,3
20050719X01059,5
20001213X30497,4
20010110X00209,1
20111121X90405,3
20001213X30000,1
20001208X08072,1
20090602X43222,3
20001211X13935,1
20020423X00571,3
20040325X00370,2
20100714X05907,3
20001214X35681,4
20081003X65757,3
20001213X35296,1
20001205X00209,0
20020416X00518,2
20001207X02844,3
